name,vocabulary,doi,ModellingCenter,Project,Experiment,GCM,RCM,classObs,Run,resX.atmos,resY.atmos,SoftwareVersion,SimulationDomain,xmin.atmos,xmax.atmos,ymin.atmos,ymax.atmos,meanpr,tas,TN,TX,wind,prsn,TXx,TNn,Rx1day,Rx5day,CDD,spi6,tx35,tx35isimip,tx40,tx40isimip,hdd,fd,fdisimip,cd,pr_version,tas_version,tasmax_version,tasmin_version,sfcWind_version
CMIP6_EC-Earth3-Veg_ssp585,ipcc,https://doi.org/10.22033/ESGF/CMIP6.4914,EC-EARTH-Consortium,CMIP6,SSP585,EC-EARTH3-Veg,NA,NA,r1i1p1f1,0.7,0.7,NA,GlobalExtent,-179.65,179.65,-89.65,89.65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,v20200225,v20200225,v20200225,v20200225,NA
CMIP6_MIROC-ES2L_historical,ipcc,https://doi.org/10.22033/ESGF/CMIP6.5602,JAMSTEC-/-AORI-/-NIES-/-R-CSS,CMIP6,Historical,MIROC-ES2L,NA,NA,r1i1p1f2,2.81,2.77,NA,GlobalExtent,-178.595,178.595,-88.615,88.615,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,v20191129,v20191129,v20191129,v20191129,NA
CMIP6_MIROC-ES2L_ssp126,ipcc,https://doi.org/10.22033/ESGF/CMIP6.5742,JAMSTEC-/-AORI-/-NIES-/-R-CSS,CMIP6,SSP126,MIROC-ES2L,NA,NA,r1i1p1f2,2.81,2.77,NA,GlobalExtent,-178.595,178.595,-88.615,88.615,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,v20200318,v20200318,v20200318,v20200318,NA
CMIP6_MIROC-ES2L_ssp245,ipcc,https://doi.org/10.22033/ESGF/CMIP6.5745,JAMSTEC-/-AORI-/-NIES-/-R-CSS,CMIP6,SSP245,MIROC-ES2L,NA,NA,r1i1p1f2,2.81,2.77,NA,GlobalExtent,-178.595,178.595,-88.615,88.615,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,v20200318,v20200318,v20200318,v20200318,NA
CMIP6_MIROC-ES2L_ssp370,ipcc,https://doi.org/10.22033/ESGF/CMIP6.5751,JAMSTEC-/-AORI-/-NIES-/-R-CSS,CMIP6,SSP370,MIROC-ES2L,NA,NA,r1i1p1f2,2.81,2.77,NA,GlobalExtent,-178.595,178.595,-88.615,88.615,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,v20200318,v20200318,v20200318,v20200318,NA
CMIP6_MIROC-ES2L_ssp585,ipcc,https://doi.org/10.22033/ESGF/CMIP6.5770,JAMSTEC-/-AORI-/-NIES-/-R-CSS,CMIP6,SSP585,MIROC-ES2L,NA,NA,r1i1p1f2,2.81,2.77,NA,GlobalExtent,-178.595,178.595,-88.615,88.615,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,v20200318,v20200318,v20200318,v20200318,NA
CMIP6_MIROC6_historical,ipcc,https://doi.org/10.22033/ESGF/CMIP6.5603,JAMSTEC-/-AORI-/-NIES-/-R-CSS,CMIP6,Historical,MIROC6,NA,NA,r1i1p1f1,1.41,1.39,NA,GlobalExtent,-179.295,179.295,-89.305,89.305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,v20191016,v20191016,v20191016,v20191016,NA
CMIP6_MIROC6_ssp126,ipcc,https://doi.org/10.22033/ESGF/CMIP6.5743,JAMSTEC-/-AORI-/-NIES-/-R-CSS,CMIP6,SSP126,MIROC6,NA,NA,r1i1p1f1,1.41,1.39,NA,GlobalExtent,-179.295,179.295,-89.305,89.305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,v20191016,v20191016,v20191016,v20191016,NA
CMIP6_MIROC6_ssp245,ipcc,https://doi.org/10.22033/ESGF/CMIP6.5746,JAMSTEC-/-AORI-/-NIES-/-R-CSS,CMIP6,SSP245,MIROC6,NA,NA,r1i1p1f1,1.41,1.39,NA,GlobalExtent,-179.295,179.295,-89.305,89.305,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,v20191016,v20191016,v20191016,v20191016,NA
CMIP6_MIROC6_ssp370,ipcc,https://doi.org/10.22033/ESGF/CMIP6.5752,JAMSTEC-/-AORI-/-NIES-/-R-CSS,CMIP6,SSP370,MIROC6,NA,NA,r1i1p1f1,1.41,1.39,NA,GlobalExtent,-179.295,179.295,-89.305,89.305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,v20191016,v20191016,v20191016,v20191016,NA
CMIP6_MIROC6_ssp585,ipcc,https://doi.org/10.22033/ESGF/CMIP6.5771,JAMSTEC-/-AORI-/-NIES-/-R-CSS,CMIP6,SSP585,MIROC6,NA,NA,r1i1p1f1,1.41,1.39,NA,GlobalExtent,-179.295,179.295,-89.305,89.305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,v20191016,v20191016,v20191016,v20191016,NA
CMIP6_BCC-CSM2-MR_historical,ipcc,https://doi.org/10.22033/ESGF/CMIP6.2948,BCC,CMIP6,Historical,BCC-CSM2-MR,NA,NA,r1i1p1f1,1.12,1.11,NA,GlobalExtent,-179.44,179.44,-89.445,89.445,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,v20181126,v20181126,v20181126,v20181126,NA
CMIP6_BCC-CSM2-MR_ssp126,ipcc,https://doi.org/10.22033/ESGF/CMIP6.3028,BCC,CMIP6,SSP126,BCC-CSM2-MR,NA,NA,r1i1p1f1,1.12,1.11,NA,GlobalExtent,-179.44,179.44,-89.445,89.445,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,v20190315,v20190315,v20190315,v20190315,NA
